,<CONFIDENTIAL>,,,,,,,,,,,,
Normalized Fluorescence signal from 1000-1200 nm,,,,,,Maximum emission cross section,,,,,,,
,LG-770,LG-760,LG-750,APG-1,,LG-770,LG-760,LG-750,APG-1,,,,Prepared by Dr. Tedi-Marie Usher-Ditzian
Wavelength,Normalized,Normalized,Normalized,Normalized,,_em ,_em ,_em ,_em ,,,,SCHOTT R&D North America
l [nm],"Signal, FC(l)","Signal, FC(l)","Signal, FC(l)","Signal, FC(l)",,[10-20 cm2],[10-20 cm2],[10-20 cm2],[10-20 cm2],,,,"Oct 4th, 2021"
1170.875,0.000514623,-0.002803189,0.002215476,-0.001459576,,,,,,,,,
1171,-0.001355277,0.002159715,0.002214249,-0.002945072,,,,,,,,,
1171.125,0.003628125,0.001054167,-0.001087084,-0.002204618,,,,,,,,,
1171.25,-0.000110857,0.000500298,0.001551773,-0.000719749,,,,,,,,,
1171.375,0.001134381,-5.35715E-05,0.000230503,0.001504671,,,,,,,,,
1171.5,-0.002604601,0.000495914,-0.001090766,0.002989541,,,,,,,,,
1171.625,-0.000113309,-0.002264665,-0.002412036,0.001501612,,,,,,,,,
1171.75,0.001131929,-0.00171518,0.002206885,0.001500082,,,,,,,,,
1171.875,-0.000114943,0.001592691,0.000885615,1.45865E-05,,,,,,,,,
1172,-0.001984842,0.001038822,-0.000435655,0.001497023,,,,,,,,,
1172.125,0.002998562,0.002139985,0.002203203,0.002981893,,,,,,,,,
1172.25,0.00362077,0.001586114,-0.001758152,0.002235947,,,,,,,,,
1172.375,-0.000741239,0.000480568,0.000220684,0.002234417,,,,,,,,,
1172.5,-0.003857194,-0.001728333,0.000879478,0.001490905,,,,,,,,,
1172.625,-0.001365901,-0.002282203,-0.001101813,-0.000736574,,,,,,,,,
1172.75,-0.000743691,0.002129024,-0.005723189,-0.002224503,,,,,,,,,
1172.875,0.001124574,0.000471799,-0.00242431,-0.000739634,,,,,,,,,
1173,0.000500729,-0.000633748,0.00153459,-0.000741163,,,,,,,,,
1173.125,-0.002615225,-0.000635941,0.000873342,-7.09697E-07,,,,,,,,,
1173.25,-0.00074696,0.001568577,0.000212092,-2.23931E-06,,,,,,,,,
1173.375,-0.000747777,0.003773093,0.000210865,0.001480197,,,,,,,,,
1173.5,-0.000125568,0.000460838,-0.000450383,-0.002975664,,,,,,,,,
1173.625,-0.003241522,-9.30317E-05,-0.001111631,-0.00223521,,,,,,,,,
1173.75,0.000495826,-0.000646902,0.000207183,0.000733625,,,,,,,,,
1173.875,0.001118036,0.001557615,0.000205956,0.002216062,,,,,,,,,
1174,0.001740247,-0.000651286,-0.002435356,-0.002981782,,,,,,,,,
1174.125,0.002985486,-0.000101801,-0.002436583,-0.002241329,,,,,,,,,
1174.25,0.002361639,-0.000655671,0.002182338,-0.003726825,,,,,,,,,
1174.375,0.001737795,-0.000657863,-0.002439038,-0.000757989,,,,,,,,,
1174.5,-0.000132106,-0.001211732,-0.000460202,0.002208414,,,,,,,,,
1174.625,-0.000132923,0.001544462,0.000858613,-0.00298943,,,,,,,,,
1174.75,-0.002002822,0.0031973,0.002837449,0.001463372,,,,,,,,,
1174.875,-0.002626666,-0.000114954,-0.001783926,0.002948241,,,,,,,,,
1175,-0.002004456,-0.003978887,0.000194909,-0.000765637,,,,,,,,,
1175.125,-0.003251328,-0.002326047,-0.00112636,0.0007168,,,,,,,,,
1175.25,0.000486019,0.000430146,0.001512498,-0.002255095,,,,,,,,,
1175.375,-0.003252963,-0.000675401,-0.000468793,-0.002998608,,,,,,,,,
1175.5,-0.00076167,0.000425762,0.00019,-0.003000138,,,,,,,,,
1175.625,-0.002008542,-0.001231462,-0.001131269,0.002194647,,,,,,,,,
1175.75,-0.002632387,-0.0001303,-0.000472475,-3.28317E-05,,,,,,,,,
1175.875,0.000481933,-0.001235846,-0.001793745,-0.00152076,,,,,,,,,
1176,-0.002634022,-0.001789716,-0.003775036,-3.58909E-05,,,,,,,,,
1176.125,-0.003257866,-0.001240231,0.000183863,0.000704563,,,,,,,,,
1176.25,-0.001389601,-0.0017941,0.001502679,-0.002267332,,,,,,,,,
1176.375,-0.000144364,0.000410416,0.00084143,-0.002268862,,,,,,,,,
1176.5,-0.000768208,-0.000695131,0.000180181,-0.000783993,,,,,,,,,
1176.625,-0.001392053,0.000406032,0.002819039,0.002926826,,,,,,,,,
1176.75,0.000476212,-0.000147838,0.000837748,-0.000787052,,,,,,,,,
1176.875,0.001098422,-0.002356739,0.000836521,-0.001532997,,,,,,,,,
1177,-0.000771477,0.000399455,0.002155336,-0.001534527,,,,,,,,,
1177.125,0.00047376,-0.000706092,0.000834066,-0.00227804,,,,,,,,,
1177.25,-0.000150085,0.002601779,0.00149286,-5.11871E-05,,,,,,,,,
1177.375,-0.000150902,0.003151263,0.001491633,-0.0007947,,,,,,,,,
1177.5,-0.000774746,-0.001264346,0.000830384,0.000687737,,,,,,,,,
1177.625,0.001093519,-0.002369892,0.000169135,-0.001542175,,,,,,,,,
1177.75,0.001715729,-0.004578793,-0.000492113,-0.003769654,,,,,,,,,
1177.875,0.000468857,0.000384109,0.002806766,-0.0030292,,,,,,,,,
1178,-0.000778015,-0.000721438,0.002145517,0.000681618,,,,,,,,,
1178.125,-0.00140186,-0.000171952,-0.001815837,0.000680089,,,,,,,,,
1178.25,0.000466405,0.00092921,-0.001157044,-0.004517756,,,,,,,,,
1178.375,-0.00015744,-0.001279691,0.000161771,-0.001551353,,,,,,,,,
1178.5,-0.003896422,-0.000178529,-0.000499477,0.0006755,,,,,,,,,
1178.625,-0.001405129,-0.00238743,0.000819338,0.00067397,,,,,,,,,
1178.75,-0.003275029,0.000920441,-0.001821974,-0.003781891,,,,,,,,,
1178.875,-0.001406763,0.00257328,-0.003143244,-0.001557471,,,,,,,,,
1179,0.001707557,-0.001842329,0.000155634,0.003639747,,,,,,,,,
1179.125,0.001083712,0.000913864,-0.002485678,-7.41313E-05,,,,,,,,,
1179.25,0.000459867,-0.000191682,-0.003146926,0.002150288,,,,,,,,,
1179.375,-0.000163978,0.001461157,-0.00116809,0.001406776,,,,,,,,,
1179.5,0.001704288,0.00035561,-0.005129444,-0.002307102,,,,,,,,,
1179.625,0.001080443,-0.000198259,-0.001830566,-0.000822233,,,,,,,,,
1179.75,0.002325681,-0.001303806,0.002788355,0.000660204,,,,,,,,,
1179.875,0.002324863,-0.000202644,0.002127107,-0.003053674,,,,,,,,,
1180,-0.000168064,-0.001859867,0.002785901,0.002885527,,,,,,,,,
1180.125,0.001700202,0.000896326,0.002124652,0.001397598,,,,,,,,,
1180.25,0.002322412,0.001445811,-0.001836702,0.002882467,,,,,,,,,
1180.375,-0.000793543,0.000891942,0.000802155,-0.00231781,,,,,,,,,
1180.5,-0.002663442,-0.002420313,-0.000519115,0.003621391,,,,,,,,,
1180.625,-0.00017215,-0.001870828,0.001459722,-0.00083447,,,,,,,,,
1180.75,-0.000795995,0.000333688,-0.001181591,-9.40164E-05,,,,,,,,,
1180.875,0.000449243,-0.000220181,0.000797246,-0.000837529,,,,,,,,,
1181,-0.002043684,-0.001877405,0.000135996,-9.70756E-05,,,,,,,,,
1181.125,-0.001421474,0.001430466,-0.003165336,-9.86052E-05,,,,,,,,,
1181.25,-0.000799264,0.000876596,-0.0011865,-0.000100135,,,,,,,,,
1181.375,-0.000800081,-0.001332305,-0.001847749,0.001382302,,,,,,,,,
1181.5,-0.000800898,-0.001334497,0.002771172,-0.001589593,,,,,,,,,
1181.625,-0.000178688,-0.001888366,-0.001190182,-0.000846707,,,,,,,,,
1181.75,0.000443522,-0.005200622,-0.000531388,-0.001592652,,,,,,,,,
1181.875,0.00168876,-0.002996105,-0.001192637,0.001376183,,,,,,,,,
1182,0.002933999,-0.001343266,0.000126177,-0.003079678,,,,,,,,,
1182.125,0.000441071,-0.000793782,0.000784972,-0.002339224,,,,,,,,,
1182.25,-0.000805801,-0.000244296,-0.00185634,-0.000112372,,,,,,,,,
1182.375,-0.000806619,0.000305189,0.000122495,-0.0016003,,,,,,,,,
1182.5,-0.000807436,0.004164737,-0.001858795,-0.003085796,,,,,,,,,
1182.625,0.001683857,0.001404159,0.002100105,-0.000116961,,,,,,,,,
1182.75,0.000436985,0.00085029,0.002758899,-0.00011849,,,,,,,,,
1182.875,0.002928279,-0.000806935,0.000777608,-0.000862003,,,,,,,,,
1183,0.001058378,-0.001912481,-0.001203683,-0.001607949,,,,,,,,,
1183.125,-0.001434549,0.00139539,-0.000544889,0.001360887,,,,,,,,,
1183.25,0.000433716,0.000841521,0.001433947,0.002101341,,,,,,,,,
1183.375,-0.00019013,0.001391005,-0.000547344,0.004328193,,,,,,,,,
1183.5,-0.002683056,-0.001369573,-0.002528635,0.000614315,,,,,,,,,
1183.625,-0.000191764,-0.000268411,-0.000549799,0.000612786,,,,,,,,,
1183.75,0.001053474,-0.002477312,0.000769016,-0.000130727,,,,,,,,,
1183.875,-0.003308535,0.000278882,-0.000552253,-0.001618656,,,,,,,,,
1184,-0.000817243,-0.002481696,-0.001213502,-0.000133786,,,,,,,,,
1184.125,-0.000195033,0.000274498,-0.001214729,-0.000877299,,,,,,,,,
1184.25,0.001050205,-0.000279372,-0.001875978,-0.000136846,,,,,,,,,
1184.375,-0.000196668,-0.000281564,0.00076288,-0.000880358,,,,,,,,,
1184.5,0.000425543,0.000267921,-0.001878433,-0.001626304,,,,,,,,,
1184.625,0.000424726,0.000265729,-0.000559618,-0.003853783,,,,,,,,,
1184.75,0.00291602,-0.001943172,-0.000560845,-0.000884947,,,,,,,,,
1184.875,0.002292174,0.000261344,-0.001222093,-0.003114859,,,,,,,,,
1185,0.001045302,0.001914185,-0.003203384,0.00059596,,,,,,,,,
1185.125,-0.001447625,0.002463669,-0.002544591,0.001336413,,,,,,,,,
1185.25,-0.000825415,0.001909801,0.002734352,-0.000149083,,,,,,,,,
1185.375,-0.002695315,-0.00085078,-0.000566982,-0.000150612,,,,,,,,,
1185.5,-0.000204023,-0.001404649,0.001411855,-0.001638541,,,,,,,,,
1185.625,-0.002696949,0.000799868,0.004710732,-0.000895655,,,,,,,,,
1185.75,0.001040398,0.000245999,0.002729442,-0.002383583,,,,,,,,,
1185.875,0.000416553,0.000243806,0.001408173,0.002813635,,,,,,,,,
1186,-0.000207292,-0.000310063,8.69021E-05,0.004296071,,,,,,,,,
1186.125,0.000414919,0.000239422,8.56748E-05,0.002810575,,,,,,,,,
1186.25,0.002906213,-0.001417802,0.001404491,-0.002389702,,,,,,,,,
1186.375,-0.000209744,0.000235037,-0.001896843,-0.000162849,,,,,,,,,
1186.5,0.001035495,0.000784522,0.002722078,-0.000906362,,,,,,,,,
1186.625,0.001657705,0.001334007,-0.000579255,0.000576075,,,,,,,,,
1186.75,-0.002704305,0.000228461,-0.001240504,-0.000909421,,,,,,,,,
1186.875,0.001033043,0.004088009,-0.001241731,-0.001655367,,,,,,,,,
1187,0.000409198,-0.00253431,0.000737105,-0.000170497,,,,,,,,,
1187.125,0.000408381,0.000221884,7.58559E-05,0.001311939,,,,,,,,,
1187.25,0.000407564,0.002426401,0.000734651,-0.000173556,,,,,,,,,
1187.375,0.001652802,0.002975884,7.34012E-05,0.00130888,,,,,,,,,
1187.5,0.002898041,0.000215307,7.21739E-05,0.002049334,,,,,,,,,
1187.625,-0.000217916,-0.002545271,0.002711032,0.000563838,,,,,,,,,
1187.75,-0.000218733,-0.000892432,0.001389762,0.000562308,,,,,,,,,
1187.875,0.001649533,0.001863764,0.000728514,0.001302762,,,,,,,,,
1188,-0.002089449,0.000206538,-0.001252777,0.002787631,,,,,,,,,
1188.125,-0.000844212,0.000204346,-0.002574047,0.005012051,,,,,,,,,
1188.25,-0.000845029,-0.000349523,-0.001255232,0.002040156,,,,,,,,,
1188.375,0.002269291,-0.00145507,-0.002576502,0.003525025,,,,,,,,,
1188.5,0.001645446,0.000749447,0.002042419,0.001295114,,,,,,,,,
1188.625,-0.000224454,-0.002562809,0.004021256,0.003521966,,,,,,,,,
1188.75,0.001643812,-0.00090997,-0.003900226,0.002034038,,,,,,,,,
1188.875,0.00039694,0.001846226,0.002698758,0.001290525,,,,,,,,,
1189,0.00101915,0.004050741,-0.001262596,0.00425936,,,,,,,,,
1189.125,0.000395305,0.002393517,-0.001923845,0.002029449,,,,,,,,,
1189.25,0.001640543,-0.00257377,-0.002585093,-0.001684429,,,,,,,,,
1189.375,0.002262753,0.001285778,-0.001266278,-0.001685959,,,,,,,,,
1189.5,0.002884965,0.000180232,-0.001267505,-0.000943073,,,,,,,,,
1189.625,-0.000854019,0.001833072,-0.001928754,0.001281347,,,,,,,,,
1189.75,0.002260301,0.000175847,5.00815E-05,0.002766216,,,,,,,,,
1189.875,-0.000232626,0.003483718,-0.001271187,-0.000947662,,,,,,,,,
1190,0.004127748,0.001826496,-0.001272415,-0.000949191,,,,,,,,,
1190.125,-0.000234261,0.000720948,-0.001933663,-0.003179103,,,,,,,,,
1190.25,-0.001481132,0.000167078,0.002025237,-0.00095225,,,,,,,,,
1190.375,-0.000235895,0.000716563,-0.001276097,0.000530186,,,,,,,,,
1190.5,-0.002105794,-0.001492338,0.000702739,0.002012623,,,,,,,,,
1190.625,0.000385498,-0.002046207,0.004661638,0.000527127,,,,,,,,,
1190.75,0.000384681,0.000158309,0.005980454,-0.001702785,,,,,,,,,
1190.875,-0.000862191,-0.00039556,0.000699057,0.002008034,,,,,,,,,
1191,0.000383047,-0.001501107,3.7808E-05,0.000522538,,,,,,,,,
1191.125,-0.003355936,-0.002054976,-0.001943482,0.000521009,,,,,,,,,
1191.25,0.002873523,-0.001505491,0.000695375,0.000519479,,,,,,,,,
1191.375,-0.00086546,0.000147348,-0.001285916,-0.000966017,,,,,,,,,
1191.5,0.003494915,0.000145156,0.00069292,0.00051642,,,,,,,,,
1191.625,0.001001988,-0.000960391,0.002011736,0.004969222,,,,,,,,,
1191.75,0.002870255,0.001244126,0.000690466,0.002741743,,,,,,,,,
1191.875,0.001000353,0.000138579,0.00134926,-0.002458534,,,,,,,,,
1192,-0.00024652,-0.00041529,-0.001952074,0.001994267,,,,,,,,,
1192.125,0.000375691,0.001237549,-0.001953301,0.004963103,,,,,,,,,
1192.25,0.002243956,-0.001523029,-0.000634486,-0.000234741,,,,,,,,,
1192.375,0.000997084,-0.002076899,-0.001955756,0.003476078,,,,,,,,,
1192.5,0.00037324,-0.000424059,-0.001956983,0.001246166,,,,,,,,,
1192.625,0.000372422,0.000677103,-0.000638168,-0.00023933,,,,,,,,,
1192.75,0.000994633,0.000674911,-0.001299417,0.002729506,,,,,,,,,
1192.875,-0.00025224,0.000121041,0.001999462,0.002727976,,,,,,,,,
1193,0.001616026,0.001222203,0.001338213,0.001982031,,,,,,,,,
1193.125,0.002861265,0.000116657,0.003317051,0.000496535,,,,,,,,,
1193.25,-0.000254692,-0.000437213,0.001335759,-0.000988961,,,,,,,,,
1193.375,0.000367519,-0.000439405,-0.000645532,-0.001734907,,,,,,,,,
1193.5,0.003481839,0.001765113,0.001993325,-0.000992021,,,,,,,,,
1193.625,-0.002749253,0.000107888,0.000672055,0.001232399,,,,,,,,,
1193.75,-0.001504015,0.001760729,-0.001969257,-0.00099508,,,,,,,,,
1193.875,-0.001504832,-0.000999852,9.57882E-06,0.001971323,,,,,,,,,
1194,-0.000882622,-0.001553721,0.000668373,-0.000256156,,,,,,,,,
1194.125,-0.002129494,0.000650796,-0.000652896,-0.000257685,,,,,,,,,
1194.25,-0.002753339,0.000648604,-0.001314145,-0.006199946,,,,,,,,,
1194.375,-0.000262047,9.47344E-05,-0.003295436,-0.001747144,,,,,,,,,
1194.5,0.000983191,0.002299251,-0.002636642,0.000479709,,,,,,,,,
1194.625,0.001605401,0.000642027,-0.001317827,0.003448545,,,,,,,,,
1194.75,0.002227612,0.000639835,0.001981052,-0.002493716,,,,,,,,,
1194.875,-0.000888343,0.002292674,0.001979824,-0.001008846,,,,,,,,,
1195,-0.000266133,0.002290482,0.001978597,-0.003980741,,,,,,,,,
1195.125,-0.00275906,8.1581E-05,0.000657327,-0.000269922,,,,,,,,,
1195.25,-0.001513822,-0.001023966,-0.003304028,-0.001013435,,,,,,,,,
1195.375,0.000977471,-0.001577835,0.001314894,0.001210985,,,,,,,,,
1195.5,0.000976653,0.001178359,-6.37679E-06,0.002695854,,,,,,,,,
1195.625,-0.00027022,-0.001030543,-0.000667625,0.004178291,,,,,,,,,
1195.75,0.003467129,-0.001032735,-0.001988894,0.002692795,,,,,,,,,
1195.875,0.003466311,0.002275136,-0.000670079,0.001204866,,,,,,,,,
1196,0.002219439,-0.001588796,0.001968778,-0.001022613,,,,,,,,,
1196.125,-0.004011653,0.00061572,-1.25136E-05,-0.000282159,,,,,,,,,
1196.25,-0.002143388,-0.001041504,-0.001333783,-0.000283689,,,,,,,,,
1196.375,-0.00089815,-0.001595373,0.00394516,-0.001027202,,,,,,,,,
1196.5,0.000970115,-0.000494211,0.003943932,-0.00251513,,,,,,,,,
1196.625,-0.002768867,-0.002151435,0.001962641,-0.000288278,,,,,,,,,
1196.75,-0.000900602,-0.002153627,-1.86503E-05,0.004164524,,,,,,,,,
1196.875,0.000344636,-0.001052465,0.002620208,-0.001777736,,,,,,,,,
1197,-0.001525263,-0.002158011,-0.000681126,-0.001779266,,,,,,,,,
1197.125,-0.000903053,0.001149859,0.003277776,0.000447587,,,,,,,,,
1197.25,0.002211267,-0.001610719,0.002616526,0.001930024,,,,,,,,,
1197.375,-0.001527715,-0.002164588,-0.000684808,0.000444528,,,,,,,,,
1197.5,-0.00215156,-0.002718458,-0.00332612,0.00267138,,,,,,,,,
1197.625,-0.002152377,3.77362E-05,0.001952823,0.000441468,,,,,,,,,
1197.75,-0.003399249,0.002793929,-2.84692E-05,-0.00327241,,,,,,,,,
1197.875,-0.004023094,0.001688385,-2.96965E-05,-0.003273939,,,,,,,,,
1198,-0.000908774,0.000582837,-3.09239E-05,-0.000305104,,,,,,,,,
1198.125,-0.001532619,0.003339031,0.000627871,-0.003276999,,,,,,,,,
1198.25,-0.000910409,-0.001628257,0.000626643,-0.001050146,,,,,,,,,
1198.375,0.002826941,2.45828E-05,-0.000694627,0.001174274,,,,,,,,,
1198.5,-0.00153507,-0.000529287,0.000624189,0.001172744,,,,,,,,,
1198.625,-0.001535888,0.001675231,-0.002017124,-0.001054735,,,,,,,,,
1198.75,0.000332377,-0.001085349,-0.00135833,-0.002542663,,,,,,,,,
1198.875,-0.000914495,0.001670847,0.000620507,-0.00180221,,,,,,,,,
1199,0.001576798,0.001116976,-0.001360784,0.000424643,,,,,,,,,
